name,brand,price
Apple ,IPhone 6 32GB - Grey (refurbished) 4.7 Inch Screen,"₦ 100,407 "
Apple ,IPhone 6S Plus Mobile Phone - 64GB - 5.5 Inch IOS 9.0 - 12MP - Smartphone - Rose Gold,"₦ 102,800 "
Apple ,IPhone 6sP - 5.5 Inch 4G LET Smartphone 2GB+64GB 12MP Finger Sensor HD-Grey,"₦ 159,000 "
Apple ,"IPhone 8 Mobile Phone (256GB ROM, 2GB RAM) 4.7Inch HD IOS 11.0 12MP Smartphone - Gray","₦ 180,900 "
Apple ,IPhone 5S-16G+1G - 4.0 Inch Screen-8MP Pixel Refurbished 4G LTE ( Gift ) Smart Phone-Black,"₦ 27,700 "
Apple ,IPhone 5S-32G+1G - 4.0 Inch Screen-8MP Pixel Refurbished 4G LTE ( Gift ) Smart Phone-Black,"₦ 48,690 "
Apple ,IPhone 7 - 32GB (Refurbished) - Red 4.7 Inch Sreen,"₦ 173,149 "
Apple ,Iphone 5 White 64gb Smart Phone Mobile Phone 4-inch Screen(Gift：accessories),"₦ 32,000 "
Apple ,IPhone 6 16GB Smartphone Apple Certified Refurbished - Silver (LTE Cellular Virgin Mobile),"₦ 58,610 "
Apple ,IPhone 8 64G 4.7 Inch IOS Smartphone (Refurbished) - Gold,"₦ 125,120 "
Apple ,"IPhone X Mobile Phone (256GB ROM, 3GB RAM) 5.8 Inch With Tempered Glass Smartphone - Black","₦ 230,690 "
Apple ,Refurbished IPhone 5s A1533 / A1453 With Finger Sensor 1GB RAM 16GB ROM - SILVER,"₦ 48,544 "
Apple ,IPhone 5S-32G+1G - 4.0 Inch Screen-8MP Pixel Refurbished 4G LTE ( Gift ) Smart Phone-Gold,"₦ 48,700 "
Apple ,Refurbished IPhone 6 A1549 / A1586 64GB ROM -SILVER,"₦ 53,540 "
Apple ,IPhone SE 32GB Silver 4G LTE Fingerprint Unlock  4-inch Screen (Gift：accessories),"₦ 54,000 "
Apple ,IPhone 6 Mobile Phone - 64GB - 4.7 Inch IOS 8.0 - Apple Smartphone - Gold,"₦ 73,500 "
Apple ,IPhone 6s - 4.7 Inch 4G LET Smartphone 2GB+16GB 12MP Finger Sensor HD- Grey,"₦ 89,990 "
Apple ,Iphone 6S Plus 64GB 5.5 Inch IOS Smartphone (Refurbished),"₦ 98,130 "
Apple ,IPhone 7 Plus 256GB 5.5 Inch IOS Smartphone (Refurbished) - Pink,"₦ 188,800 "
Apple ,IPhone 5S 64GB+1GB- Gold- 4G - 4 Inch- 8 MP- Fingerprint Unlock(Gift：accessories)(Refurbished）,"₦ 39,000 "
Apple ,IPhone SE 64GB Grey 4G LTE Fingerprint Unlock  4-inch Screen (Gift：accessories)- Grey,"₦ 56,000 "
Apple ,IPhone 6 Plus - 128GB - 5.5 Inch IOS 8.0 - With Finger Sensor 4G LTE - Apple Smartphone - Silver,"₦ 100,500 "
Apple ,IPhone 6s - 4.7 Inch 4G LET Smartphone 2GB+64GB 12MP Finger Sensor HD- Gold,"₦ 90,500 "
Apple ,IPhone 4s Black 32gb Smart Phone- Mobile Phone 3.5-inch Screen (Gift：accessories)(Refurbished),"₦ 16,500 "
Apple ,IPhone 5 - 16GB ROM +1GB RAM -8 MP- 4 Inch - Apple Smartphones,"₦ 19,400 "
Apple ,IPhone 6 Refurbished Smartphone 4.7inch 64GB No Finger Sensor-Silver,"₦ 45,784 "
Apple ,IPhone XS 512GB - Gold (nano-SIM And ESIM),"₦ 580,000 "
Apple ,Iphone 5 White 32gb Smart Phone -Mobile Phone 4-inch Screen(Gift：accessories)(Refurbished）,"₦ 25,000 "
Apple ,IPhone 6S Mobile Phone - 16GB - 4.7 Inch IOS 9.0 - 8MP - Smartphone - Gold,"₦ 80,400 "
Apple ,IPhone 6 Plus 64GB Gold 4G - Fingerprint Unlock  5.5-inch Screen (Gift：accessories)(Refurbished),"₦ 93,000 "
Apple ,IPhone 5 4.0Inch 16GB ROM+1GB RAM 8MP+1.2MP 95% New,"₦ 19,400 "
Apple ,IPhone 6 4.7 Inch 1GB + 16 GB 8MP + 1.2MP Finger Sensor 4G LTE Smartphone (Gift) – Gold,"₦ 43,257 "
Apple ,IPhone 6s - 4.7 Inch 4G LET Smartphone 2GB+64GB 12MP Finger Sensor HD- Rose Gold,"₦ 74,500 "
Apple ,IPhone 5SE-64G+1G - 4.0 Inch Screen-12MP Pixel Refurbished 4G LTE ( Gift ) Smart Phone-Silver,"₦ 78,890 "
Apple ,"IPhone SE 32GB 4.0"" - Grey With Fingerprint(Refurbished)","₦ 90,533 "
Apple ,IPhone 6S Plus - Mobile Phone - 128GB - 5.5 Inch IOS 9.0 - Apple Smartphone - Grey,"₦ 109,110 "
Apple ,"IPhone 6 Plus 64GB - Golden (Refurbished) 5.5""","₦ 137,437 "
Apple ,IPhone 7 Plus 128GB 5.5 Inch IOS Smartphone (Refurbished) - Pink,"₦ 153,900 "
Apple ,"IPhone 4S -3.5'',16GB,1GB RAM Smartphone Fullset Box 95% New","₦ 15,300 "
Apple ,IPhone 4s 3.5'' Inch 16GB ROM+512MB RAM-8MP IOS Cell Phone,"₦ 15,300 "
Apple ,IPhone 5s 4.0-Inch 16GB ROM+1GB RAM (Refurbished) 8MP+1.2MP-Blcak,"₦ 28,990 "
Apple ,IPhone SE 32GB Grey 4G - Fingerprint Unlock  4-inch Screen (Gift：accessories)(Refurbished),"₦ 53,500 "
Apple ,IPhone 6 64GB Smartphone Apple Certified Refurbished - Gold,"₦ 150,000 "
Apple ,IPhone 7Plus-5.5 Inch 4G LET Smartphone 2GB+128GB 12MP Finger Sensor HD-Gold,"₦ 209,900 "
Apple ,IPhone 6 Plus -16GB+1GB - 5.5 Inch -8 MP+ Fingerprint  Smartphone,"₦ 66,500 "
Apple ,IPhone 6 Plus 128GB 5.5 Inch IOS Smartphone (Refurbished) - Black,"₦ 78,800 "
Apple ,IPhone 6S Plus - Mobile Phone - 128GB - 5.5 Inch IOS 9.0 - Apple Smartphone - Gold,"₦ 109,110 "
Apple ,IPhone 7 Mobile Phone 32GB 3D Touch IPS Technology 4.7 Inch Smartphone - Silver,"₦ 109,300 "
Apple ,IPhone 7 Plus 32GB - Red 5.5 Inch Screen (Refurbished)- Red,"₦ 202,944 "
Apple ,IPhone 6 4.7 Inch 1GB + 16GB 8MP + 1.2MP Finger Sensor 4G LTE Smartphone (Gift) – Silver,"₦ 51,800 "
Apple ,IPhone 6s - 4.7 Inch 4G LET Smartphone 2GB+64GB 12MP Finger Sensor HD- Gold,"₦ 74,500 "
Apple ,IPhone 6 Mobile Phone - 128GB - 4.7 Inch IOS 8.0 - 8MP- Apple Smartphone - Silver,"₦ 77,000 "
Apple ,IPhone 6s - 4.7 Inch 4G LET Smartphone 2GB+32GB 12MP Finger Sensor HD- Rose Gold,"₦ 109,000 "
Apple ,IPhone 6S Plus - Mobile Phone - 128GB - 5.5 Inch IOS 9.0 - Apple Smartphone - Grey,"₦ 123,000 "
Apple ,IPhone 7 256G 4.7 Inch IOS Smartphone (Refurbished) - Gold,"₦ 139,500 "
Apple ,"IPhone X Mobile Phone (256GB ROM, 3GB RAM) 5.8 Inch With Tempered Glass Smartphone - White","₦ 259,900 "
Apple ,"Iphone 6S 128GB 4.7"" Inch IOS Smartphone (Refurbished) - Pink","₦ 106,990 "
Apple ,IPhone 7-4.7 Inch Smartphone  2GB+32GB 12MP Finger Sensor 4G LTE (gift) HD-Jet Black,"₦ 127,900 "
Apple ,Apple Brand IPhone 6S 64GB 4.7 Inch IOS 9.0 Apple A9+M9 Dual Core 64bit Up To 1.8GHz Smartphone(Gold),"₦ 79,110 "
Apple ,Refurbished IPhone 6 A1549 / A1586 1GB RAM 16GB ROM No Finger Sensor - GOLDEN,"₦ 87,208 "
Apple ,IPhone 6S Mobile Phone - 64GB - 4.7 Inch IOS 9.0 - Apple Smartphone - Rose Gold,"₦ 87,400 "
Apple ,IPhone 7 128GB 4.7 Inch Quad Core IOS 10 12MP Camera Smartphone (Rose Gold),"₦ 106,750 "
Apple ,IPhone 7 Plus Mobile Phone - 256GB - 3D Touch Technology - 5.5 Inch IOS 10 - Smartphone - Jet Black,"₦ 173,900 "
Apple ,IPhone 5C 8GB Yellow 4G LTE  4-inch Screen (Gift：accessories) Smart Phone,"₦ 25,100 "
Apple ,IPhone 6 32GB 4.7 Inch IOS Smartphone (Refurbished) - Black,"₦ 49,990 "
Apple ,IPhone 6 Plus 64GB Grey 4G - Fingerprint Unlock  5.5-inch Screen (Gift：accessories)(Refurbished),"₦ 93,500 "
Apple ,IPhone 5S 16GB Gold  4G LTE Fingerprint Unlock  4-inch Screen (Gift：accessories),"₦ 29,999 "
